Date,Open,High,Low,Close,Adj Close,Volume
1/3/2022,16395.50977,16504.14063,16306.63965,16501.76953,16501.76953,4429960000
1/4/2022,16513.86914,16513.86914,16151.90039,16279.73047,16279.73047,5131110000
1/5/2022,16190.54981,16249.23047,15763.83984,15771.78027,15771.78027,5031850000
1/6/2022,15675.21973,15900.59961,15608.57031,15765.36035,15765.36035,4790820000
1/7/2022,15774.12988,15835,15526.79981,15592.19043,15592.19043,4238070000
1/10/2022,15383.17969,15627.91992,15165.53027,15614.42969,15614.42969,5317180000
1/11/2022,15582.71973,15848.55957,15496.91016,15844.12012,15844.12012,4390710000
1/12/2022,15955.48047,16017.38965,15815.9502,15905.09961,15905.09961,4338530000
1/13/2022,15970.08984,15990.37988,15468.08984,15495.62012,15495.62012,4302020000
1/14/2022,15396.46973,15617.17969,15396.46973,15611.58984,15611.58984,4374020000
1/18/2022,15378.05957,15446.29981,15182.95996,15210.75977,15210.75977,5060790000
1/19/2022,15287.25,15382,15038.44043,15047.83984,15047.83984,4665340000
1/20/2022,15176.37988,15347.62012,14832.69043,14846.45996,14846.45996,5102050000
1/21/2022,14728.66016,14868.4502,14432.63965,14438.40039,14438.40039,5870830000
1/24/2022,14160.91016,14532.57031,13724.84961,14509.58008,14509.58008,6998770000
1/25/2022,14237.59961,14410.42969,14033.80957,14149.12012,14149.12012,5019380000
1/26/2022,14492.51953,14646.54004,14006.40039,14172.75977,14172.75977,5771140000
1/27/2022,14346.45996,14419.4502,13972.87988,14003.11035,14003.11035,5177380000
1/28/2022,14091.30957,14457.78027,13880.48047,14454.61035,14454.61035,4971930000
1/31/2022,14505.07031,14934.51953,14442.87988,14930.04981,14930.04981,5124940000
2/1/2022,14966.59961,15034.41992,14749.49023,15019.67969,15019.67969,4671850000
2/2/2022,15173.03027,15196.40039,14960.84961,15139.74023,15139.74023,4673140000
2/3/2022,14693.84961,14856.50977,14471.2002,14501.11035,14501.11035,4326300000
2/4/2022,14566.28027,14832.04981,14452.28027,14694.34961,14694.34961,4121340000
2/7/2022,14716.42969,14813.86035,14524.62988,14571.25,14571.25,4268730000
2/8/2022,14533.25,14785.21973,14485.78027,14747.03027,14747.03027,4293770000
2/9/2022,14930.99023,15057.90039,14870.36035,15056.95996,15056.95996,4729730000
2/10/2022,14770.67969,15037.25977,14636.62012,14705.63965,14705.63965,5212510000
2/11/2022,14739.45996,14769.63965,14194.54004,14253.83984,14253.83984,5237320000
2/14/2022,14233.40039,14400.78027,14119.73047,14268.58984,14268.58984,4347350000
2/15/2022,14482.11035,14624.53027,14444.45996,14620.82031,14620.82031,4416840000
2/16/2022,14514.83984,14647.79004,14399.29004,14603.63965,14603.63965,4238560000
2/17/2022,14485.08008,14497.45996,14155.42969,14171.74023,14171.74023,4278370000
2/18/2022,14207.54981,14225.71973,13918.75977,14009.54004,14009.54004,4501940000
2/22/2022,13892.80957,14109.25977,13720.91992,13870.53027,13870.53027,4849170000
2/23/2022,14016.94043,14035.92969,13502.58008,13509.42969,13509.42969,4639330000
2/24/2022,13065.44043,13989.09961,13065.44043,13974.66992,13974.66992,6180200000
2/25/2022,13973.90039,14193,13850.29004,14189.16016,14189.16016,4628720000
2/28/2022,14058.61035,14296.59961,14009.36035,14237.80957,14237.80957,5928130000
3/1/2022,14197.66016,14271.58008,13906.91992,14005.99023,14005.99023,6131350000
3/2/2022,14075.11035,14292.71973,13962.69043,14243.69043,14243.69043,5246390000
3/3/2022,14339.7002,14342.55957,13965.11035,14035.20996,14035.20996,5092580000
3/4/2022,13957.59961,13992.96973,13738.61035,13837.83008,13837.83008,5343900000
3/7/2022,13853.53027,13879.09961,13314.44043,13319.37988,13319.37988,6195370000
3/8/2022,13275.23047,13663.26953,13129.40039,13267.61035,13267.61035,6683960000
3/9/2022,13610.48047,13793.11035,13504.48047,13742.2002,13742.2002,5396550000
3/10/2022,13577.83984,13633.69043,13399.45996,13591,13591,5071250000
3/11/2022,13701.79981,13714.44043,13285.19043,13301.83008,13301.83008,5288210000
3/14/2022,13248.08984,13386.66992,13020.40039,13046.63965,13046.63965,5876710000
3/15/2022,13174.96973,13488.17969,13092.4502,13458.55957,13458.55957,5440100000
3/16/2022,13633.12012,13960.25,13475.08984,13956.79004,13956.79004,6552210000
3/17/2022,13878.99023,14125.66992,13827.33984,14118.59961,14118.59961,5612090000
3/18/2022,14061.29004,14427.46973,14014.42969,14420.08008,14420.08008,8149290000
3/21/2022,14377.15039,14470.67969,14190.53027,14376.08984,14376.08984,5673940000
3/22/2022,14396.03027,14688.96973,14385.54981,14654.33008,14654.33008,5445100000
3/23/2022,14525.21973,14681.33008,14446.04004,14447.54981,14447.54981,5024230000
3/24/2022,14529.71973,14767.73047,14440.66992,14765.69043,14765.69043,5149520000
3/25/2022,14766.90039,14805.87988,14577.58984,14754.30957,14754.30957,5585100000
3/28/2022,14763.16016,14989.08008,14705.91992,14987.40039,14987.40039,5129500000
3/29/2022,15142.92969,15265.41992,15039.61035,15239.32031,15239.32031,6060890000
3/30/2022,15177.15039,15229.00977,15010.33984,15071.54981,15071.54981,5479200000
3/31/2022,15074.23047,15088.37988,14835.16016,14838.49023,14838.49023,5453890000
4/1/2022,14886.91016,14925.92969,14723.83008,14861.20996,14861.20996,5002790000
4/4/2022,14903.37988,15161.88965,14884.57031,15159.58008,15159.58008,4630100000
4/5/2022,15109.26953,15120.66992,14782.57031,14820.63965,14820.63965,4727710000
4/6/2022,14600.29981,14639.34961,14395.40039,14498.88965,14498.88965,5360420000
4/7/2022,14469.5,14624.24023,14315.69043,14531.80957,14531.80957,4856090000
4/8/2022,14450.53027,14490.19043,14307.67969,14327.25977,14327.25977,4574080000
4/11/2022,14149.59961,14187.66992,13979.13965,13990.20996,13990.20996,4946680000
4/12/2022,14175.66016,14264.74023,13882.75,13940.24023,13940.24023,4991720000
4/13/2022,13939.61035,14258.80957,13919.48047,14217.29004,14217.29004,4909720000
4/14/2022,14225.46973,14235.38965,13884.82031,13893.20996,13893.20996,4642240000
4/18/2022,13859.46973,13997.92969,13788.95996,13910.75977,13910.75977,4365230000
4/19/2022,13882.75,14236.50977,13844.74023,14210.25977,14210.25977,4562840000
4/20/2022,14246.2002,14263.61035,13962.86035,13998.53027,13998.53027,4678930000
4/21/2022,14174.91992,14277.20996,13682.67969,13720.4502,13720.4502,5233110000
4/22/2022,13714.62988,13769.40039,13342.79004,13356.87012,13356.87012,4475090000
4/25/2022,13275.41016,13541.76953,13239.73047,13533.21973,13533.21973,4845160000
4/26/2022,13447.66016,13447.66016,13009.65039,13009.70996,13009.70996,5168160000
4/27/2022,13009.40039,13241.94043,12936.41016,13003.36035,13003.36035,4810720000
4/28/2022,13254.95996,13542.55957,13038.16992,13456.05957,13456.05957,5067150000
4/29/2022,13274.94043,13428.53027,12835.48047,12854.79981,12854.79981,4733070000
5/2/2022,12864.83008,13083.57031,12716.62988,13075.84961,13075.84961,4918240000
5/3/2022,13045.34961,13178.74023,12982.7002,13089.90039,13089.90039,4547280000
5/4/2022,13110.29981,13556.66992,12887.53027,13535.70996,13535.70996,5498050000
5/5/2022,13344.79004,13344.79004,12710.58984,12850.54981,12850.54981,5308920000
5/6/2022,12776.86035,12926.58008,12522.76953,12693.53027,12693.53027,5324480000
5/9/2022,12465.91016,12542.32031,12136.19043,12187.71973,12187.71973,5939140000
5/10/2022,12496.83984,12537.88965,12173.46973,12345.86035,12345.86035,6218260000
5/11/2022,12240.20996,12470.88965,11939.08984,11967.55957,11967.55957,6152370000
5/12/2022,11790.12988,12128.73047,11692.12012,11945.5,11945.5,6679470000
5/13/2022,12125.92969,12429.28027,12069.12988,12387.40039,12387.40039,5894020000
5/16/2022,12297.07031,12395.50977,12196.20996,12243.58008,12243.58008,4930250000
5/17/2022,12496.62988,12572.99023,12333.99023,12564.09961,12564.09961,5093960000
5/18/2022,12352.91992,12389.95996,11887,11928.30957,11928.30957,5064120000
5/19/2022,11872.55957,12066.84961,11795.79004,11875.62988,11875.62988,5154410000
5/20/2022,12037.03027,12044.7002,11492.29004,11835.62012,11835.62012,5434370000
5/23/2022,11867.08008,12047.80957,11785.75977,12034.28027,12034.28027,4552200000
5/24/2022,11807.78027,11842.80957,11576.11035,11769.83984,11769.83984,4724430000
5/25/2022,11732.4502,12028.88965,11714.26953,11943.92969,11943.92969,4519690000
5/26/2022,11906.83008,12337.73047,11901.87012,12276.79004,12276.79004,4672620000
5/27/2022,12421.79981,12682.58008,12405.29004,12681.41992,12681.41992,4793900000
5/31/2022,12688.9502,12762.83984,12482.32031,12642.09961,12642.09961,6045500000
6/1/2022,12750.30957,12820.46973,12457.91016,12548.36035,12548.36035,4719900000
6/2/2022,12498.62988,12897.62988,12447.76953,12892.88965,12892.88965,4445840000
6/3/2022,12650.37988,12724.80957,12505.75977,12548.03027,12548.03027,4130040000
6/6/2022,12745.88965,12804.45996,12534.58008,12599.62988,12599.62988,4647010000
6/7/2022,12456.49023,12737.29981,12413.55957,12711.67969,12711.67969,4411240000
6/8/2022,12682.80957,12776.65039,12578.54981,12615.12988,12615.12988,4708980000
6/9/2022,12543.37012,12666.41016,12265.86035,12269.78027,12269.78027,5408460000
6/10/2022,12052.58984,12082.69043,11825.34961,11832.82031,11832.82031,5152020000
6/13/2022,11472.19043,11568.65039,11254.19043,11288.32031,11288.32031,5937320000
6/14/2022,11385.17969,11418.21973,11205.91992,11311.69043,11311.69043,4819890000
6/15/2022,11468.12988,11751.29004,11346.54004,11593.76953,11593.76953,5368500000
6/16/2022,11286.87012,11311.04981,11037.20996,11127.57031,11127.57031,5696630000
6/17/2022,11172.65039,11357.96973,11089.92969,11265.99023,11265.99023,7452830000
6/21/2022,11446.98047,11638.46973,11446.98047,11546.75977,11546.75977,5226260000
6/22/2022,11427.74023,11708.08008,11423.2002,11527.70996,11527.70996,5238180000
6/23/2022,11622.08984,11729.62012,11515.48047,11697.67969,11697.67969,5258200000
6/24/2022,11826.9502,12112.82031,11812.17969,12105.84961,12105.84961,9468130000
6/27/2022,12157.92969,12175.98047,11965.66992,12008.24023,12008.24023,5047860000
6/28/2022,12021.33984,12133.87012,11633.12988,11637.76953,11637.76953,5433220000
