Date,Open,High,Low,Close,Adj Close,Volume
4/11/2019,7621.399902,7621.399902,7580.709961,7594.890137,7594.890137,1969480000
4/12/2019,7624.149902,7630.52002,7596.560059,7628.149902,7628.149902,1968900000
4/15/2019,7630.600098,7636.799805,7578.540039,7629.120117,7629.120117,1827710000
4/16/2019,7651.189941,7670.399902,7631.640137,7654.72998,7654.72998,2102740000
4/17/2019,7705.319824,7715.069824,7659.850098,7680.720215,7680.720215,2317330000
4/18/2019,7688.930176,7694.180176,7647.399902,7689.720215,7689.720215,2124630000
4/22/2019,7658.370117,7715.330078,7653.890137,7713.490234,7713.490234,1790990000
4/23/2019,7724.169922,7819.339844,7719.089844,7810.709961,7810.709961,2099410000
4/24/2019,7813.02002,7827.049805,7783.589844,7784.410156,7784.410156,2043310000
4/25/2019,7850.709961,7851.970215,7778.22998,7816.919922,7816.919922,2073370000
4/26/2019,7791.149902,7826.890137,7742.600098,7826.680176,7826.680176,1982560000
4/29/2019,7825.640137,7851.850098,7812.970215,7839.040039,7839.040039,1781860000
4/30/2019,7769.299805,7792.319824,7726.069824,7781.459961,7781.459961,2131850000
5/1/2019,7828.140137,7851.029785,7749.740234,7751.850098,7751.850098,2273540000
5/2/2019,7751.640137,7791.509766,7672.540039,7724.060059,7724.060059,2211530000
5/3/2019,7784.290039,7847.52002,7772.439941,7845.72998,7845.72998,2081080000
5/6/2019,7662.919922,7804.540039,7662.919922,7794.089844,7794.089844,1979650000
5/7/2019,7713.490234,7743.060059,7572.609863,7640.149902,7640.149902,2397600000
5/8/2019,7623.319824,7678.819824,7593.75,7617.549805,7617.549805,2214680000
5/9/2019,7525.810059,7605.029785,7472.709961,7582.75,7582.75,2549500000
5/10/2019,7556.040039,7623.009766,7426.75,7586.529785,7586.529785,2421470000
5/13/2019,7385.549805,7433.919922,7303.640137,7324.129883,7324.129883,2484820000
5/14/2019,7366.640137,7449.029785,7337.939941,7401.879883,7401.879883,2103140000
5/15/2019,7354.819824,7524.220215,7353.899902,7503.25,7503.25,2014080000
5/16/2019,7509.910156,7627.029785,7502.759766,7580.140137,7580.140137,2168720000
