Date,Open,High,Low,Close,Adj Close,Volume
9/10/2021,15648.04981,15673.5,15433.42969,15440.75,15440.75,4587150000
9/13/2021,15545.66016,15562.28027,15351.7002,15434.5,15434.5,4723370000
9/14/2021,15505.78027,15525.96973,15352.05957,15382.90039,15382.90039,4593140000
9/15/2021,15419.9502,15518.9502,15316.40039,15503.53027,15503.53027,4465140000
9/16/2021,15452.66992,15539.13965,15370.87988,15515.91016,15515.91016,3701500000
9/17/2021,15481.42969,15485.20996,15291.04004,15333.46973,15333.46973,6709540000
9/20/2021,15068.65039,15157.25977,14821.03027,15012.19043,15012.19043,4879490000
9/21/2021,15096.96973,15139.90039,14986.98047,15027.76953,15027.76953,4083010000
9/22/2021,15073.95996,15230.33984,15029.90039,15176.50977,15176.50977,4252490000
9/23/2021,15231.2002,15356.91992,15199.42969,15316.58008,15316.58008,4196130000
9/24/2021,15222.96973,15345.54004,15209.16016,15329.67969,15329.67969,3992150000
9/27/2021,15205.23047,15240.58008,15106.4502,15204.82031,15204.82031,4650790000
9/28/2021,15001.98047,15040.57031,14758.98047,14770.29981,14770.29981,4989510000
9/29/2021,14835.50977,14914.91992,14727.41016,14752.88965,14752.88965,5294600000
9/30/2021,14830.29981,14888.21973,14684.54981,14689.62012,14689.62012,5950950000
10/1/2021,14731.37988,14830.83984,14555.12012,14791.87012,14791.87012,4710720000
10/4/2021,14713.59961,14727.59961,14384.92969,14472.12012,14472.12012,4557110000
10/5/2021,14533.42969,14763.63965,14520.23047,14674.15039,14674.15039,4176390000
10/6/2021,14529.88965,14775.63965,14499.48047,14766.75,14766.75,4465910000
10/7/2021,14899.07031,15010.32031,14878.21973,14897.12988,14897.12988,3984180000
10/8/2021,14942.36035,14948.34961,14805.5,14820.75,14820.75,3571380000
10/11/2021,14765.69043,14907.57031,14709.04981,14713.73047,14713.73047,3539540000
10/12/2021,14772.29004,14784.78027,14636.33008,14662.11035,14662.11035,4063830000
10/13/2021,14751.79981,14800.83008,14676.58008,14774.59961,14774.59961,4053580000
10/14/2021,14925.58008,15059.88965,14901.58984,15052.41992,15052.41992,4262400000
10/15/2021,15106.96973,15150.13965,15064.58984,15146.91992,15146.91992,4494440000
10/18/2021,15091.58008,15307.50977,15074.70996,15300.88965,15300.88965,4167740000
10/19/2021,15349.4502,15414.96973,15320.62012,15410.71973,15410.71973,4483400000
10/20/2021,15448,15457.11035,15333.42969,15388.70996,15388.70996,4117050000
10/21/2021,15365.80957,15497.58008,15350.5,15489.58984,15489.58984,4961860000
10/22/2021,15422.07031,15474.28027,15291.9502,15355.07031,15355.07031,5775770000
10/25/2021,15417.25,15555.65039,15338.49023,15514.19043,15514.19043,5750200000
10/26/2021,15615.36035,15710.79004,15518.58984,15559.49023,15559.49023,7173230000
10/27/2021,15603.16016,15729.75,15578.67969,15598.38965,15598.38965,6130110000
10/28/2021,15674.38965,15784,15650.00977,15778.16016,15778.16016,5714890000
10/29/2021,15638.74023,15856.90039,15638.74023,15850.46973,15850.46973,5338290000
11/1/2021,15879.61035,15910.34961,15785.30957,15905.28027,15905.28027,5273950000
11/2/2021,15885.33984,15988.33008,15877.26953,15972.49023,15972.49023,5129370000
11/3/2021,16000.59961,16157.59961,15950.58984,16144.5,16144.5,5325110000
11/4/2021,16193.21973,16387.94922,16169.55957,16346.24023,16346.24023,5297250000
11/5/2021,16397.58984,16454.48047,16302.05957,16359.37988,16359.37988,5566400000
11/8/2021,16351.49023,16401.92969,16314,16336.03027,16336.03027,5723650000
11/9/2021,16389.99023,16401.89063,16168.62988,16219.94043,16219.94043,5574660000
11/10/2021,16087.01953,16224.50977,15905.28027,15985.57031,15985.57031,5369110000
11/11/2021,16114.04981,16116.25,16019.38965,16032.46973,16032.46973,4570460000
11/12/2021,16078.12988,16218.54981,16012.78027,16199.88965,16199.88965,5446540000
11/15/2021,16227.00977,16256.73047,16096.37012,16189.12012,16189.12012,5020180000
11/16/2021,16170.29004,16329.5,16156.69043,16309.76953,16309.76953,5533020000
11/17/2021,16329.07031,16398.94922,16276.76953,16308.07031,16308.07031,5049320000
11/18/2021,16398.75977,16501.91992,16309.50977,16482.9707,16482.9707,5391360000
11/19/2021,16558.56055,16625.85938,16523.83008,16573.33984,16573.33984,4875310000
11/22/2021,16644.76953,16764.85938,16374.78027,16380.98047,16380.98047,5567830000
11/23/2021,16330.17969,16417.5,16121.7002,16306.71973,16306.71973,5434380000
11/24/2021,16202.25977,16370.55957,16106.01953,16367.80957,16367.80957,4197090000
11/26/2021,16237.41016,16302.58008,15988.9502,16025.58008,16025.58008,3502170000
11/29/2021,16263.42969,16437.16016,16214.55957,16399.24023,16399.24023,4836230000
11/30/2021,16333.9502,16454.56055,16073.75977,16135.91992,16135.91992,6631470000
12/1/2021,16347.95996,16427.18945,15864,15877.71973,15877.71973,6320260000
12/2/2021,15791.29981,16066.32031,15770.91992,15990.75977,15990.75977,5418340000
12/3/2021,16039.41016,16089.61035,15543.30957,15712.04004,15712.04004,5900290000
12/6/2021,15744.91016,15898.58984,15557.78027,15846.16016,15846.16016,5115230000
12/7/2021,16139.55957,16343.66992,16128.44043,16325.66016,16325.66016,5116490000
12/8/2021,16313.87988,16401.09961,16250.38965,16394.33984,16394.33984,4615390000
12/9/2021,16337.80957,16413.2793,16141.38965,16149.57031,16149.57031,4515600000
12/10/2021,16278.29981,16339.12012,16139,16331.98047,16331.98047,4426210000
12/13/2021,16317.90039,16332.62988,16075.54004,16082.54981,16082.54981,4573920000
12/14/2021,15877.65039,15995.20996,15742.79981,15914.90039,15914.90039,4865990000
12/15/2021,15908.4502,16301.26953,15746.94043,16289.58984,16289.58984,5343920000
12/16/2021,16335.03027,16340.53027,15802.62988,15863.94043,15863.94043,4906480000
12/17/2021,15714.54004,15960.25,15664.09961,15801.45996,15801.45996,7668770000
12/20/2021,15566.83008,15662.61035,15508.74023,15627.63965,15627.63965,4602640000
12/21/2021,15794.37988,15997.61035,15617.48047,15986.28027,15986.28027,4581720000
12/22/2021,15963.54004,16186.25,15947.55957,16180.13965,16180.13965,4107900000
12/23/2021,16203.75977,16360.75,16188.03027,16308.20996,16308.20996,3935010000
12/27/2021,16361.07031,16567.64063,16361.07031,16567.5,16567.5,3743920000
12/28/2021,16602.91992,16607.18945,16458.49023,16488.66016,16488.66016,3648500000
12/29/2021,16510.63086,16548.91992,16396.16016,16491.00977,16491.00977,3714380000
12/30/2021,16485.40039,16569.61914,16415.11914,16429.09961,16429.09961,3750920000
12/31/2021,16411.25977,16464.61914,16317.25977,16320.08008,16320.08008,3392580000
