Date,Open,High,Low,Close,Adj Close,Volume
1/3/2024,16413.25977,16471.08008,16352.13965,16368.49023,16368.49023,5449950000
1/4/2024,16290.78027,16419.43945,16276.42969,16282.00977,16282.00977,5289220000
1/5/2024,16281.74023,16415.39063,16249.19043,16305.98047,16305.98047,5232820000
1/8/2024,16354.21973,16655.23047,16349.38965,16649.86914,16649.86914,6337770000
1/9/2024,16531.96094,16710.88086,16513.73047,16678.69922,16678.69922,5068410000
1/10/2024,16702.55078,16827.36914,16654.74023,16793.05078,16793.05078,4404590000
1/11/2024,16852.18945,16898.16016,16618.85938,16820.90039,16820.90039,5044690000
1/12/2024,16855,16900.36914,16776.91992,16832.91992,16832.91992,4958940000
1/16/2024,16775.09961,16895.33008,16726.58984,16830.71094,16830.71094,6386180000
1/17/2024,16705.50977,16749.10938,16561.49023,16736.2793,16736.2793,5181740000
1/18/2024,16894.33008,16996.98047,16818.13086,16982.28906,16982.28906,5587440000
1/19/2024,17060.14063,17317.21094,17041.84961,17314,17314,5604950000
1/22/2024,17403.61914,17450.30078,17309.86914,17330.38086,17330.38086,5456240000
1/23/2024,17346.94922,17410.85938,17286.01953,17404.21094,17404.21094,5207680000
1/24/2024,17562.32031,17665.25977,17481.9707,17499.30078,17499.30078,4983210000
1/25/2024,17589.26953,17631.33984,17430.36914,17516.99023,17516.99023,5281570000
1/26/2024,17432.86914,17514.75977,17395.53906,17421.00977,17421.00977,4510530000
1/29/2024,17438.0293,17603.94922,17414.61914,17596.26953,17596.26953,4979310000
1/30/2024,17556.49023,17578.46094,17443.76953,17476.71094,17476.71094,4719240000
1/31/2024,17269.98047,17375.32031,17128.74023,17137.24023,17137.24023,5875610000
2/1/2024,17216.99023,17356.75977,17175.83008,17344.71094,17344.71094,5046920000
2/2/2024,17415.93945,17682.28906,17378.36914,17642.73047,17642.73047,4800690000
2/5/2024,17634.68945,17655.76953,17469.61914,17613.03906,17613.03906,4831020000
2/6/2024,17664.43945,17680.61914,17475.42969,17572.73047,17572.73047,4759640000
2/7/2024,17674.58984,17784.16992,17637.73047,17755.07031,17755.07031,4567580000
2/8/2024,17757.59961,17814.11914,17728.55078,17783.16992,17783.16992,5675850000
2/9/2024,17820.98047,17987.90039,17798.81055,17962.41016,17962.41016,5797260000
2/12/2024,17942.2793,18041.44922,17859.66016,17882.66016,17882.66016,5458490000
2/13/2024,17519.80078,17717.66992,17478.23047,17600.41992,17600.41992,5599860000
2/14/2024,17728.90039,17815.17969,17619.91992,17807.63086,17807.63086,5092660000
2/15/2024,17815.32031,17864.58984,17722.31055,17845.7207,17845.7207,6049100000
2/16/2024,17853.58984,17864.16016,17663.40039,17685.98047,17685.98047,5223800000
2/20/2024,17591.16992,17657.08008,17399.41016,17546.09961,17546.09961,5595700000
2/21/2024,17412.78906,17482.13086,17319.43945,17478.91016,17478.91016,4845740000
2/22/2024,17857.75977,18034.80078,17808.25977,18004.69922,18004.69922,5653930000
2/23/2024,18052.58984,18091.61914,17902.7793,17937.60938,17937.60938,5077910000
2/26/2024,17970.21094,18014.10938,17926.66016,17933.33008,17933.33008,5417630000
2/27/2024,17962.58008,17987.53906,17871.06055,17971.05078,17971.05078,5423020000
2/28/2024,17895.0293,17931.00977,17840.35938,17874.5,17874.5,5581690000
2/29/2024,17991.66992,18068.51953,17866.25977,18043.84961,18043.84961,6265340000
3/1/2024,18069.28906,18333.25977,18064.43945,18302.91016,18302.91016,5457910000
3/4/2024,18290.09961,18313.42969,18218.25,18226.48047,18226.48047,5725470000
3/5/2024,18088.71094,18097.5,17804.5,17897.86914,17897.86914,6356800000
3/6/2024,18083.50977,18142.88086,17941.64063,18017.57031,18017.57031,5511370000
3/7/2024,18161.73047,18337.94922,18101.42969,18297.99023,18297.99023,5072790000
3/8/2024,18312.78906,18416.73047,17995.38086,18018.44922,18018.44922,5411790000
3/11/2024,17959.67969,18003.05078,17873.33008,17951.68945,17951.68945,4917620000
3/12/2024,18063.01953,18228.36914,17919.33008,18219.10938,18219.10938,5100330000
3/13/2024,18151.75977,18163.74023,18030.40039,18068.4707,18068.4707,4839000000
3/14/2024,18114.68945,18142.90039,17913.63086,18014.81055,18014.81055,5450980000
3/15/2024,17926.91992,17930.4707,17764.99023,17808.25,17808.25,8261950000
3/18/2024,18024.24023,18124.32031,17973.08984,17985.00977,17985.00977,5025040000
3/19/2024,17902.51953,18039.82031,17809.15039,18032.19922,18032.19922,4758740000
3/20/2024,18067.69922,18249.11914,18003.24023,18240.10938,18240.10938,5298380000
3/21/2024,18438.24023,18464.69922,18317.09961,18320.38086,18320.38086,5134740000
3/22/2024,18293.15039,18386.25,18267.49023,18339.43945,18339.43945,4339930000
3/25/2024,18215.53906,18337.34961,18189.2793,18277.06055,18277.06055,4636940000
3/26/2024,18329.28906,18378.69922,18207.88086,18210.53906,18210.53906,5144260000
3/27/2024,18338.18945,18344.08984,18168.19922,18280.83984,18280.83984,4768930000
3/28/2024,18263.41016,18308.32031,18231.38086,18254.68945,18254.68945,5174450000
4/1/2024,18280.82031,18391.58008,18211.2793,18293.19922,18293.19922,4798390000
4/2/2024,18076.42969,18135.57031,18002.26953,18121.7793,18121.7793,4710280000
4/3/2024,18054.43945,18238.66992,18045.41992,18160.18945,18160.18945,5151500000
4/4/2024,18331.01953,18362.28906,17875.75,17878.7793,17878.7793,5368700000
4/5/2024,17940.2793,18202.96094,17912.85938,18108.46094,18108.46094,4578130000
4/8/2024,18130.43945,18178.66016,18050.68945,18100.18945,18100.18945,4386700000
4/9/2024,18188.86914,18210.01953,17973.07031,18169.90039,18169.90039,4869190000
4/10/2024,17957.96094,18040.83008,17932.41992,18011.66016,18011.66016,5308250000
